topic_id,abstract_count,abstract_share,topic_label,passes_min_share,passes_min_count,selected
3415,8,1.9865757146085327e-05,"monotone functions, testing monotonicity, qb, ges, pc ges, constrained dro, dro",False,False,False
3416,8,1.9865757146085327e-05,"acfs, megp, rf proximities, rit, pf model, generalized pf, randomized trees",False,False,False
3417,8,1.9865757146085327e-05,"long tailed, weight balancing, tailed classification, itid, itid assumption, tailed, tlc",False,False,False
3418,8,1.9865757146085327e-05,"superwriter, generation paragraphs, starc, shallow semantic, starc structured, superwriter lm, superwriter agent",False,False,False
3419,8,1.9865757146085327e-05,"semirandom, stochastic block, semirandom adversaries, signed graphs, block model, multilayer spectral, algorithms semirandom",False,False,False
3420,8,1.9865757146085327e-05,"party prediction, credibility mechanism, evidences, response forecasting, credibility, free evidences, media corporations",False,False,False
3421,8,1.9865757146085327e-05,"text matching, ketm, matching tasks, matching short, ndcg gain, deepmatch tree, model ketm",False,False,False
3422,8,1.9865757146085327e-05,"grnn, tfs, gflora, regulatory neural, taxa, grn, gene",False,False,False
3423,8,1.9865757146085327e-05,"shadowcot, thought transfer, lrms, overthinking backdoors, badreasoner, indirect targeted, lrm unlearning",False,False,False
3424,8,1.9865757146085327e-05,"transition operator, evolutions, approximation properties, evolutions critical, cells grus, initial equilibria, variational walkback",False,False,False
3425,8,1.9865757146085327e-05,"induction motor, motor, turbine, rotor, broken rotor, ls pmsm, waveletae",False,False,False
3426,8,1.9865757146085327e-05,"gepsvm, rvm classification, proposed gepsvm, gepsvm igepsvm, igepsvm, rvm, igepsvm models",False,False,False
3427,8,1.9865757146085327e-05,"ai teaming, teaming, military operations, task load, machine teaming, referral, strength social",False,False,False
3428,8,1.9865757146085327e-05,"ntp, cognitivebench, cognitive states, dmet, hycollm, cognitive crowding, hypernym class",False,False,False
3429,8,1.9865757146085327e-05,"multiscale dictionary, learning factors, large square, rrqr, signal image, square matrices, square matrix",False,False,False
3430,8,1.9865757146085327e-05,"reinforced random, covariate variables, wil, transmission probabilities, steerable, edge reinforced, multilinear pagerank",False,False,False
3431,8,1.9865757146085327e-05,"privacy policies, privacy labels, safety declarations, policies privacy, conrelminer, tag tab, potential compliance",False,False,False
3432,8,1.9865757146085327e-05,"user satisfaction, task attributes, sg usm, satisfaction modeling, usm, satisfaction, praise",False,False,False
3433,8,1.9865757146085327e-05,"dolma, cif bench, roots search, mug eval, quality phrases, double counting, multilingual generation",False,False,False
3434,8,1.9865757146085327e-05,"parcellation, connectomes, deepmulticonnectome, scleral blood, scleral, tractography, varicose",False,False,False
3435,8,1.9865757146085327e-05,"coli, code mixed, codeswitching, kenglish, coli kenglish, kenglish dataset, kn en",False,False,False
3436,8,1.9865757146085327e-05,"french dialogue, cfdd, discourse probing, aads, french, perpada persian, claire french",False,False,False
3437,8,1.9865757146085327e-05,"document expansion, embedding apis, dense passage, ranker, topic dpr, expansion dense, ldpe",False,False,False
3438,8,1.9865757146085327e-05,"rexel, oxmc, inference information, pusl, docie, lnp, cie",False,False,False
3439,8,1.9865757146085327e-05,"calamancy, zgul, decipherment, ucl, target la, decipherment settings, multilingual learning",False,False,False
3440,8,1.9865757146085327e-05,"sinhala text, old english, sinhala, glotlid, l3cube, models sinhala, l3cube mahasocialner",False,False,False
3441,8,1.9865757146085327e-05,"graphsl, source localization, hbdm, graph diffusion, ivgd, sidsl, inferred sources",False,False,False
3442,8,1.9865757146085327e-05,"flsys, praffl, contribution evaluation, fedcm, fairequityfl, fu, fl clients",False,False,False
3443,8,1.9865757146085327e-05,"llp, gbrip, cll, additional supervision, libcll, label proportions, asl",False,False,False
3444,8,1.9865757146085327e-05,"visual emotion, pdanet, agcd net, agcd, vea, emotion, emotion analysis",False,False,False
3445,8,1.9865757146085327e-05,"cft, frugalrag, critique, greentea, olmo, qwen2 math, llm critics",False,False,False
3446,8,1.9865757146085327e-05,"bloom zh, norwegian, bloom, nlebench, norglm, euscrawl, cc100",False,False,False
3447,8,1.9865757146085327e-05,"w2s, bype vae, bype, η_u, η_ ell, exemplar vae, flo",False,False,False
3448,8,1.9865757146085327e-05,"ct gru, phased lstm, spike train, test vector, poisson counter, generated spike, describing activation",False,False,False
3449,8,1.9865757146085327e-05,"fkb, extreme weather, fortran, fortran keras, stfm, radar estimation, diffsr",False,False,False
3450,8,1.9865757146085327e-05,"noct, hyperbox, deccaf, nocta, hyperbox based, locally constant, gating prediction",False,False,False
3451,8,1.9865757146085327e-05,"dmao, lfbe, whisper, speech representation, 3d speaker, lfbe features, clean reverberant",False,False,False
3452,8,1.9865757146085327e-05,"category theory, optics, logistic circuits, priime, discopyro, foundations concrete, optic mathcal",False,False,False
3453,8,1.9865757146085327e-05,"earlystopping, earlystopping package, regularization path, ddac spam, entangled mean, square consistency, sparse additive",False,False,False
3454,8,1.9865757146085327e-05,"observation satellite, satellite scheduling, agile earth, earth observation, mission schedule, dl drl, image mosaic",False,False,False
3455,8,1.9865757146085327e-05,"diffcoder, dgms, comparing data, vmm, vampprior, geometric reinterpretation, mtop divergence",False,False,False
3456,8,1.9865757146085327e-05,"tagger tool, uzbek, idioms, wordlists, lmf, multilingual wordlists, uzbek language",False,False,False
3457,8,1.9865757146085327e-05,"asrank, reinforced ir, answer scent, temporalwiki, answer space, trained retriever, expanded answer",False,False,False
3458,8,1.9865757146085327e-05,"subwords, subword, subword segmentation, morphological segmentation, inflection, morphological, sigmorphon 2024",False,False,False
3459,8,1.9865757146085327e-05,"tresnet, cl frameworks, lpwans, sound recognition, equipped nvidia, mf hpo, assira",False,False,False
3460,8,1.9865757146085327e-05,"sft dataset, individual facts, suggestion candidates, d2s flow, d2s, daily oracle, meronomy",False,False,False
3461,8,1.9865757146085327e-05,"apr, program repair, defects4j, repair, automated program, tfix, numerical program",False,False,False
3462,8,1.9865757146085327e-05,"trajectory prediction, hltp, ndd, cpsor gcn, cpsor, abnormal emotions, driver behaviors",False,False,False
3463,8,1.9865757146085327e-05,"sparse neural, rsgn, chts, chtss, rsgn achieves, cht, psn",False,False,False
3464,8,1.9865757146085327e-05,"e2former, equiformerv2, equivariant, egnns, equivariant graph, wigner 6j, equiformerv3",False,False,False
3465,8,1.9865757146085327e-05,"sgdm, generalized lasso, par regularized, lasso, constrained lasso, sgdm algorithms, dual stagewise",False,False,False
3466,8,1.9865757146085327e-05,"level translation, translation relations, mismatch repetition, document level, translation instructions, language mismatch, trie",False,False,False
3467,8,1.9865757146085327e-05,"opennre, conservative bias, knowprompt, closed information, scrolls, structured websites, genie",False,False,False
3468,8,1.9865757146085327e-05,"propagandists, huixiangdou, influence operations, expertllama, chat search, group chat, ai chat",False,False,False
3469,8,1.9865757146085327e-05,"hibench, stylistic patterns, structure reasoning, representational commitment, misaligned states, seen questions, latent steps",False,False,False
3470,8,1.9865757146085327e-05,"combinatorial hopf, hopf, landmark attention, mathsf tc, limits working, mathsf dlogtime, dlogtime uniform",False,False,False
3471,8,1.9865757146085327e-05,"bim, uaeval4rag, bim gpt, latentqa, self rag, nl queries, parenting",False,False,False
3472,8,1.9865757146085327e-05,"math anxiety, anxiety, bfmns, forma mentis, mentis networks, mentis, mindsets",False,False,False
3473,8,1.9865757146085327e-05,"atomic capabilities, continuous thought, inductive abductive, adhere occam, abductive reasoning, abductive, analytical reasoning",False,False,False
3474,8,1.9865757146085327e-05,"wignet, graphstorm, adaptvig, sag vit, tgbformer, hg2m, graphformer",False,False,False
3475,8,1.9865757146085327e-05,"input margins, margins, constrained margins, architecture independent, margin measurements, gap predictors, pairwise margin",False,False,False
3476,8,1.9865757146085327e-05,"term intention, term intentions, rosa, planning unit, intention model, task planning, duration action",False,False,False
3477,8,1.9865757146085327e-05,"avr, avr tasks, omniflow, meta module, visipam, sticker820k, visual reasoning",False,False,False
3478,8,1.9865757146085327e-05,"assimilation, 4dvar, data assimilation, fengwu 4dvar, fengwu, driven weather, weather forecasting",False,False,False
3479,8,1.9865757146085327e-05,"consistdreamer, inserf, scene editing, world exploration, sekai, object insertion, 2d diffusion",False,False,False
3480,8,1.9865757146085327e-05,"flux limiter, limiters, limiter, probabilistic flux, flux limiters, dense fields, thrust",False,False,False
3481,8,1.9865757146085327e-05,"jmvae, bi directionally, mvae, multimodal vaes, ipm gan, efficient vdvae, generated modalities",False,False,False
3482,8,1.9865757146085327e-05,"ransac, eb ransac, safe screening, owl regression, sparse rule, enforcing penalties, interpolation limit",False,False,False
3483,8,1.9865757146085327e-05,"bas, elaipbench, types contamination, rank calibration, model potential, inductive evidence, bas decision",False,False,False
3484,8,1.9865757146085327e-05,"spatially selective, dip frontend, speech separation, selective filters, moving speakers, separation models, microphone complex",False,False,False
3485,8,1.9865757146085327e-05,"automatic dialogue, information elicitation, highly branching, emphasized sentences, elicitation agents, ieas, dialogue levels",False,False,False
3486,8,1.9865757146085327e-05,"confidence estimate, simt, monolingual data, memories systems, target context, matching retrieving, translation memories",False,False,False
3487,8,1.9865757146085327e-05,"semantic engineering, o1 coder, pioneer agent, rethinkmcts, disagreement issues, creation enrichment, xai techniques",False,False,False
3488,8,1.9865757146085327e-05,"self doubt, cognitive prompting, defensive thought, probabilistic tokenizations, chain defensive, overthinking, self consistency",False,False,False
3489,8,1.9865757146085327e-05,"smart glasses, glasses, visionclaw, lucia, prism observer, egocentric pilot, promemassist",False,False,False
3490,8,1.9865757146085327e-05,"memorisation, epbt, lgms, memorise, metalearning, memorisation trajectories, increasing memorisation",False,False,False
3491,8,1.9865757146085327e-05,"expressive efficiency, mge, ldr neural, ldr, einsum, conv_einsum, tensor decompositions",False,False,False
3492,8,1.9865757146085327e-05,"minimax linkage, linkage, pecann, gpac, multiparameter hierarchical, gdt, dissimilarity function",False,False,False
3493,8,1.9865757146085327e-05,"selsp, bearing topics, sentiment bearing, labelling sentiment, semantic tree, sentiment composition, sentiment",False,False,False
3494,8,1.9865757146085327e-05,"fleke, smart healthcare, leke, openfedllm, splitnn, fededit, deep retrieval",False,False,False
3495,8,1.9865757146085327e-05,"rem net, schema2qa, rem, source bias, schema org, label errors, evolvingqa",False,False,False
3496,8,1.9865757146085327e-05,"esg, esg ratings, meadville, gptzero, meadville community, esg relevance, esg ftse",False,False,False
3497,8,1.9865757146085327e-05,"rago, pathfid, rag serving, query augmentation, query rewriting, golden retriever, chatlr",False,False,False
3498,8,1.9865757146085327e-05,"yato, f2llm, mteb, carbon footage, human semantic, topological data, embedding performance",False,False,False
3499,8,1.9865757146085327e-05,"yoga, utterance classification, stress, depressionemo, dreaddit, minority stress, m3tcm",False,False,False
3500,8,1.9865757146085327e-05,"rattention, fasa, gqkva, dcformer, dcmha, twicing, attention matrix",False,False,False
3501,8,1.9865757146085327e-05,"agentcf, nl pe, command recommendation, agentic recommender, user item, item agents, agentrecbench",False,False,False
3502,8,1.9865757146085327e-05,"psychological support, empathetic, deeppsy, esc judge, esc, psychotherapeutic, psychotherapy",False,False,False
3503,8,1.9865757146085327e-05,"dartr, active data, collection strategies, multi response, momentum extension, vkoga, i_j",False,False,False
3504,8,1.9865757146085327e-05,"csvqa, sciq, multimodal physics, judge mcts, aligned bench, science question, mllm judge",False,False,False
3505,8,1.9865757146085327e-05,"implicit prm, intuitor, tinyv, sd zero, prm, reviser, nft",False,False,False
3506,8,1.9865757146085327e-05,"symgen, symbolic language, selects exemplifies, exemplifies relevant, hkunlp symgen, instruct smaller, conflicts external",False,False,False
3507,8,1.9865757146085327e-05,"9666, mbn 9666, deco, mbn, grade copilots, 9666 mbn, model card",False,False,False
3508,8,1.9865757146085327e-05,"ban, pm processes, hf, ai pm, management project, included papers, test ml",False,False,False
3509,8,1.9865757146085327e-05,"kobigbird, kobigbird large, multilingual bert, lingual transfer, paws mlqa, language syntax, ideal multilingual",False,False,False
3510,8,1.9865757146085327e-05,"predictive coding, quanns, inference sequences, learnable aggregation, sum max, laf, neuronal sequences",False,False,False
3511,8,1.9865757146085327e-05,"ffa, subspace configurable, configurable networks, visual inference, feedback feedforward, scale coefficients, feedforward alignment",False,False,False
3512,8,1.9865757146085327e-05,"homeostatic, prosocial behavior, minesweeper, l2e, empathic dqn, krwemd, homeostatic states",False,False,False
3513,8,1.9865757146085327e-05,"ihc, stain, ihc stain, stain translation, ihc staining, stains, derived evs",False,False,False
3514,8,1.9865757146085327e-05,"astronomy, astrommbench, analytical search, astrovisbench, caqa, astrollama, felm",False,False,False
3515,8,1.9865757146085327e-05,"stateval, deepmath 103k, deepmath, 103k, dc sft, 103k large, stateval comprehensive",False,False,False
3516,8,1.9865757146085327e-05,"locomotion, terrains, gente, differentiable engine, parkour, tensegrity, hiking",False,False,False
3517,8,1.9865757146085327e-05,"cervical, polyp segmentation, retseg, cervix aid, aid net, yottixel, cervix",False,False,False
3518,8,1.9865757146085327e-05,"famie, ostc, vehicle repair, accompl, materials components, plausible materials, repair domain",False,False,False
3519,8,1.9865757146085327e-05,"pymc learn, textit scikit, pymc, bls, recognition learning, calculus losses, standard bls",False,False,False
3520,8,1.9865757146085327e-05,"berkelmans pries, pries, berkelmans, fi method, fi, shapnn, asymmetric shapley",False,False,False
3521,8,1.9865757146085327e-05,"coherent probabilistic, genfacts, hierarchically coherent, queried time, coherency, dft lrp, aggregation constraints",False,False,False
3522,8,1.9865757146085327e-05,"flowdock, proteina, binder, la proteina, alphaflow, ligand, virtual screening",False,False,False
3523,8,1.9865757146085327e-05,"logact, agenttrace, boundaries control, modal rag, software bots, user like, safe sdl",False,False,False
3524,8,1.9865757146085327e-05,"gobert, tes, bio joie, dna sequences, enzymatic function, joie, enzymatic",False,False,False
3525,8,1.9865757146085327e-05,"rubric, meminsight, ospo, robustness reward, rubric augmented, alternating reinforcement, rubric generator",False,False,False
3526,8,1.9865757146085327e-05,"video misinformation, vidguard, video execution, llm seg, fact r1, vidguard r1, factguard",False,False,False
3527,8,1.9865757146085327e-05,"vertically challenging, dogfight, tractor, ucav dogfight, traversability, ucav, cbf",False,False,False
3528,8,1.9865757146085327e-05,"cheating, online exams, exams, proctor, online proctoring, proctoring, personalized education",False,False,False
3529,8,1.9865757146085327e-05,"vq diffusion, accdecoder, dtmp, blurriness, artifacts fisheye, turbo message, blockiness",False,False,False
3530,8,1.9865757146085327e-05,"pcdnet, phase correlation, different illumination, fake images, multidimensional video, guided spatially, fake fake",False,False,False
3531,8,1.9865757146085327e-05,"simba, regularity normalization, unsupervised attention, mtsa, recurrent transformers, tensorized self, recurrent variants",False,False,False
3532,8,1.9865757146085327e-05,"greek language, tag set, hindi ner, greek, extraglue, hiner, portulan extraglue",False,False,False
3533,8,1.9865757146085327e-05,"ranking selection, texttt experts, mpb, drr, additive allocation, difference control, texttt sage",False,False,False
3534,8,1.9865757146085327e-05,"alzheimer, imaging roi, alzheimer disease, rub, roi, neuroimaging, imaging non",False,False,False
3535,8,1.9865757146085327e-05,"ranking link, core scores, closing higher, tss, data cube, ts graph, celp",False,False,False
3536,8,1.9865757146085327e-05,"tfep, cg transform, free energy, absolute free, freecg, sequential design, mlffs",False,False,False
3537,8,1.9865757146085327e-05,"tkrr, dually flat, bregman generators, dually, optimal preconditioning, got framework, hölder",False,False,False
3538,8,1.9865757146085327e-05,"bpm, deepline, bpm research, sempl, meta environments, configurable software, software configurations",False,False,False
3539,8,1.9865757146085327e-05,"gemini native, dco, click attributed, frequency capping, native advertising, advertising, click prediction",False,False,False
3540,8,1.9865757146085327e-05,"ibmdp, admissibility, atm, blackwell, caa admissibility, valid admissibility, blackwell admissibility",False,False,False
3541,8,1.9865757146085327e-05,"layer mapping, explicit finetuning, bert distillation, memcom, context copying, optimal layer, agnostic bert",False,False,False
3542,8,1.9865757146085327e-05,"self unknown, self known, galactica, sms, scirerankbench, sms texts, scitrek",False,False,False
3543,8,1.9865757146085327e-05,"pavement, flood hazard, phenology, soil, cropnet, soil properties, zeroflood",False,False,False
3544,8,1.9865757146085327e-05,"okb, relation phrases, canonicalization, adapet, okb canonicalization, cp tuning, jocl",False,False,False
3545,8,1.9865757146085327e-05,"bragging, reintel, headlines links, intelligence identification, reliable intelligence, vlsp, reaction frames",False,False,False
3546,8,1.9865757146085327e-05,"antitrust, antitrust ai, fictional legal, non fictional, fictional, ieee p3396, p3396",False,False,False
3547,8,1.9865757146085327e-05,"dynamic stability, power grids, network measures, industrial thermal, lapso, thermal power, grids",False,False,False
3548,8,1.9865757146085327e-05,"treehop, cocr rag, cocr, kale, knowledge manipulation, kg_rag, knowledge materialization",False,False,False
3549,8,1.9865757146085327e-05,"fastspeech, fastspeech 2s, s3ms, dsu, s3m, speech encoder, supervised speech",False,False,False
3550,8,1.9865757146085327e-05,"beam search, search exhaustive, aggressive decoding, beam, deletion transformer, shallow aggressive, charformer",False,False,False
3551,8,1.9865757146085327e-05,"gmtrouter, cedar, attribute acquisition, hierarchical classes, metadata, dariah, interoperable combinations",False,False,False
3552,8,1.9865757146085327e-05,"pwp, pwp prompt, implicit dialog, making factors, mantis, hsge, conversational kbqa",False,False,False
3553,8,1.9865757146085327e-05,"stl, prefix signal, svm stl, pstl, signal temporal, stl specifications, environment assumption",False,False,False
3554,8,1.9865757146085327e-05,"bmmr, celer, mpjs, k12, k12vista, mdk12, mdk12 bench",False,False,False
3555,8,1.9865757146085327e-05,"softcvi, classifier universally, measures supported, labour market, nn classifier, ssdkl, necessity interpolation",False,False,False
3556,8,1.9865757146085327e-05,"bioasq, indexing question, biomedical semantic, semantic indexing, bioasq challenge, scale biomedical, edition bioasq",False,False,False
3557,8,1.9865757146085327e-05,"verba, negater, textbf verba, propella, hierarchical labels, paloma, tagrec",False,False,False
3558,8,1.9865757146085327e-05,"measurement trees, partnership state, partnership, settlement sector, social impact, evaluation measurement, newcomers",False,False,False
3559,8,1.9865757146085327e-05,"genai4uq, sea surface, swot, sea, altimetry, ssh, ocean",False,False,False
3560,8,1.9865757146085327e-05,"arborea, meltwater, mm ml, fractal interpolation, lst, surface meltwater, polyp activity",False,False,False
3561,8,1.9865757146085327e-05,"monoidal, monoidal embeddings, flipd, commutative monoidal, embeddings mnist, directional non, non commutative",False,False,False
3562,8,1.9865757146085327e-05,"multifidelity, mfml, qc, qemfi, thc, multifidelity machine, pess",False,False,False
3563,8,1.9865757146085327e-05,"individual turing, irt models, individual simulation, qgen, quizzes, machine rps, alirt",False,False,False
3564,8,1.9865757146085327e-05,"condensation, ambientflow, h_i, pointwise convergence, θ_i, riemannian ambientflow, violated specific",False,False,False
3565,8,1.9865757146085327e-05,"ghostshiftaddnet, sparsity degrees, qic, diverse sparsity, req yolo, shiftaddaug, multiplication free",False,False,False
3566,8,1.9865757146085327e-05,"anids, bov, molecular, molecular pre, molecular force, qm, force field",False,False,False
3567,8,1.9865757146085327e-05,"feature distortion, serpentflow, unseen domain, structure decomposition, domain augmented, domain generalization, unpaired domain",False,False,False
3568,8,1.9865757146085327e-05,"benchbench, expert prompting, far prompting, sparse benchmark, benchmark generators, afce, designer answerer",False,False,False
3569,8,1.9865757146085327e-05,"masker, ulf, event probabilities, capt, probabilities recovered, masked keyword, unscoped",False,False,False
3570,8,1.9865757146085327e-05,"neuro visualizer, activation degrees, identifiability deep, orientation preserving, k_d, landscape visualization, linear landscape",False,False,False
3571,8,1.9865757146085327e-05,"pet, dqmp, pet attenuation, attenuation map, mlaa, attenuation, attenuation correction",False,False,False
3572,8,1.9865757146085327e-05,"hmm, hnmc, increasing interpretability, lstm hmm, model hmm, backward algorithm, hidden markov",False,False,False
3573,8,1.9865757146085327e-05,"etymological, multi sense, sense language, sense embeddings, etymological roots, etymological graph, disambiguation prepositions",False,False,False
3574,8,1.9865757146085327e-05,"ventral stream, spatial latents, ventral, repellency, weight schedulers, perception computational, spatial latent",False,False,False
3575,8,1.9865757146085327e-05,"chat vector, rakutenai, rakutenai 7b, term phoneme, openthaigpt, slovenian, misuse term",False,False,False
3576,8,1.9865757146085327e-05,"ark v1, loid, heidl, synthkgqa, ark, mkgqagent, kg retrievers",False,False,False
3577,8,1.9865757146085327e-05,"action theories, gamedevbench, wellbeing robots, situation calculus, ethical socio, mediated planning, bounded action",False,False,False
3578,8,1.9865757146085327e-05,"etch, etching, etch depth, non hermitian, etching process, hermitian systems, lloca",False,False,False
3579,8,1.9865757146085327e-05,"unsegmented actions, action recognition, recognition actions, pattern vectors, unsegmented, som, organizing neural",False,False,False
3580,8,1.9865757146085327e-05,"vm posterior, inferential model, mkl, localized kernel, multilevel algorithm, multilevel markov, accelerating multilevel",False,False,False
3581,8,1.9865757146085327e-05,"fmsd, fmsd tts, delayed emission, whisper streaming, delayed streams, streams modeling, rescoring",False,False,False
3582,8,1.9865757146085327e-05,"pcfgs, pcfg, depth bounding, shift reduce, pcfg induction, palm hybrid, right productions",False,False,False
3583,8,1.9865757146085327e-05,"tme, prl bench, scientific agent, hera, prl, physics research, proactiveness llm",False,False,False
3584,8,1.9865757146085327e-05,"zoom consistency, ui jepa, gui grounding, trifuse, mira, dimo gui, direct xml",False,False,False
3585,8,1.9865757146085327e-05,"dystil, optichat, hg mcts, asynchronous rlhf, autosimp, rollpacker, tail batching",False,False,False
3586,8,1.9865757146085327e-05,"orc, chordless, structure graphs, ollivier, graph topology, learning kronecker, kronecker structured",False,False,False
3587,8,1.9865757146085327e-05,"stft, window length, audiotoken, imp cnn, intermap, audioturbo, intermap pooling",False,False,False
3588,8,1.9865757146085327e-05,"deepatlas, manifold alignment, expressed rank, global parameterisations, mds wasserstein, level sets, random active",False,False,False
3589,8,1.9865757146085327e-05,"text anomaly, event types, text anomalies, incremental discovery, financial event, anomaly, anomaly detection",False,False,False
3590,8,1.9865757146085327e-05,"kidney, kidney exchange, price fairness, organ allocation, utilitarian objective, apb, fairness criterion",False,False,False
3591,8,1.9865757146085327e-05,"aig sc, aig, capability uplift, harmful capability, ml rails, pornography, deepfake pornography",False,False,False
3592,8,1.9865757146085327e-05,"tirtha, articulated objects, brep, articulated, articulation estimation, cad, articulation",False,False,False
3593,8,1.9865757146085327e-05,"comac, truthbot, crwiz, handoff, party conversational, cts, barnard",False,False,False
3594,8,1.9865757146085327e-05,"ptychography, ptychographic, nanoscale, ptycho, sub ångstrom, flowtie, ångstrom",False,False,False
3595,8,1.9865757146085327e-05,"basic skills, manas, chinatravel, boldsea, skills solving, workflow composition, chinatravel open",False,False,False
3596,8,1.9865757146085327e-05,"rsms, cyclediffusion, semantic rsms, ddms, onecad classifier, dpm encoder, onecad",False,False,False
3597,8,1.9865757146085327e-05,"sparseoptimizer, epsd, dsnot, sparse llms, early pruning, rankadaptor, sslc",False,False,False
3598,8,1.9865757146085327e-05,"transfernet, hybridqa, sparql query, implicit symbolic, transfernet effective, krisp, help document",False,False,False
3599,8,1.9865757146085327e-05,"optimal polymer, polymer dataset, microstructural optimization, additively manufactured, lattice structures, frictional, microstructural",False,False,False
3600,8,1.9865757146085327e-05,"shiftaddnet, mqat, dgh, conntra, mac, factor sparsity, mac unit",False,False,False
3601,8,1.9865757146085327e-05,"sbvr, ito, semi online, participant services, gui g1, conversion optimization, online rl",False,False,False
3602,8,1.9865757146085327e-05,"shakespeare, tirso, william shakespeare, wans, william, edward iii, kyd",False,False,False
3603,8,1.9865757146085327e-05,"navigation objects, idpg, truthovertricks, web sites, restructured pre, referi, navigation menus",False,False,False
3604,8,1.9865757146085327e-05,"ecom, ecom bench, mix ecom, ecomstage, commerce, shoppingbench, commerce agents",False,False,False
3605,8,1.9865757146085327e-05,"naming game, automata networks, naming, zipfian properties, global consensus, social learning, dimensional lattices",False,False,False
3606,8,1.9865757146085327e-05,"inter novel, bioreason, novel protein, cancer drug, drug combinations, drug response, tcr",False,False,False
3607,8,1.9865757146085327e-05,"layer authentication, physical layer, authentication, spoofing, consecutive spoofing, authenticator, varying fading",False,False,False
3608,8,1.9865757146085327e-05,"rie sensenet, sensenet, rie, genurl, ldt, geometrical topological, url tasks",False,False,False
3609,8,1.9865757146085327e-05,"powerattention, holobyte, sparse attention, rrattention, iha, hyperspherical distillation, continuous hyperspherical",False,False,False
3610,8,1.9865757146085327e-05,"onlad, lfil, onlad core, ml lfil, stream analytics, iiot systems, diol",False,False,False
3611,8,1.9865757146085327e-05,"veu, character adapter, veu bench, search editing, vid llms, gebench, xlard",False,False,False
3612,8,1.9865757146085327e-05,"ai toys, toys, tom enabled, information protocols, alphago, alphago uses, commitment specifications",False,False,False
3613,8,1.9865757146085327e-05,"ssl, gessl, umm, sensor cue, transferability ssl, task conflict, ssl frameworks",False,False,False
3614,8,1.9865757146085327e-05,"unit commitment, uc, commitment, uc problem, constrained unit, power systems, res reserve",False,False,False
3615,8,1.9865757146085327e-05,"gpt wechsel, gbert gpt, text difficulty, corpus specific, potrika, rank diversity, gbert",False,False,False
3616,8,1.9865757146085327e-05,"pdrmm, document snippet, level memory, modified natural, snippet retrieval, entity linker, joint pdrmm",False,False,False
3617,8,1.9865757146085327e-05,"granularity evidence, hqa, graph free, muger, mhrc, grained evidence, search recommendation",False,False,False
3618,8,1.9865757146085327e-05,"preferential structures, equilibrium logic, persistent posets, itlb, comparative probabilistic, temporal programs, scheduling answer",False,False,False
3619,8,1.9865757146085327e-05,"slide, tcp llava, slide foundation, fibular, casdm, wsis, lp algorithm",False,False,False
3620,7,1.7382537502824663e-05,"multimodal fake, news detection, fake news, tri transformer, fake, modality disruption, crome",False,False,False
3621,7,1.7382537502824663e-05,"deveval, expairt llm, expairt, recode, code readability, code selection, codesync",False,False,False
3622,7,1.7382537502824663e-05,"arsam, penalized deep, npdnn, spdnn, sparse penalized, gradient penalties, strongly mixing",False,False,False
3623,7,1.7382537502824663e-05,"stable marriage, stable matching, supermatch, sr instances, marriage, marriage problem, roommates",False,False,False
3624,7,1.7382537502824663e-05,"dualgfl, feddis, traffic knowledge, fedp3e, fedavg fedprox, vlf, auction game",False,False,False
3625,7,1.7382537502824663e-05,"coalition, mean coalition, interplay distributed, clandestine, clandestine operations, coalition know, distributed knowledge",False,False,False
3626,7,1.7382537502824663e-05,"specific autonomy, agis, democratic ai, parenting, human needs, boundaries ai, theories parenting",False,False,False
3627,7,1.7382537502824663e-05,"swp, swp ws, twill, spmd, cgra, merinda, torchode",False,False,False
3628,7,1.7382537502824663e-05,"omni modal, omni, futureomni, cross media, future forecasting, omnivinci, iimt",False,False,False
3629,7,1.7382537502824663e-05,"autogrow, diffusionmtl, task denoising, discovers depth, ood latent, curated users, representation autoencoders",False,False,False
3630,7,1.7382537502824663e-05,"rpo, action principles, asg si, pract, evo mcts, generates agent, mtr",False,False,False
3631,7,1.7382537502824663e-05,"mkgc, inherently faithful, self explanations, faithful models, hoc explanations, context explainers, select predict",False,False,False
3632,7,1.7382537502824663e-05,"sdif, scope samples, sdif da, asa cd, modal intent, mintrec2, social awareness",False,False,False
3633,7,1.7382537502824663e-05,"mr sort, criteria sorting, mcs problems, monotonic preferences, monotonic criteria, incremental preference, sorting",False,False,False
3634,7,1.7382537502824663e-05,"basar, skeletal, skeletal motions, interpretation models, adversarial stop, action recognizers, skeletal motion",False,False,False
3635,7,1.7382537502824663e-05,"purchase impression, impression gap, purchase, high consideration, purchase decision, commerce search, ecommerce",False,False,False
3636,7,1.7382537502824663e-05,"video llms, strefer, country retrieval, lvlms, stereotypes, cultural contexts, multi scene",False,False,False
3637,7,1.7382537502824663e-05,"spatial commonsense, spatial reasoning, hashtag generation, cogvsr, imagery module, rocketscience, relation understanding",False,False,False
3638,7,1.7382537502824663e-05,"cre, continual relation, analogous relations, extraction cre, new relations, dp cre, relations avoiding",False,False,False
3639,7,1.7382537502824663e-05,"lodview, uris, cyrillic, cyrillic uris, kener, similarity measuring, navigation multilingual",False,False,False
3640,7,1.7382537502824663e-05,"orphicx, rcgrl, gcl, latent factors, mechanism sparsity, independence objective, observable sources",False,False,False
