domain,topic_id,topic_label,abstract_count,abstract_share,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,dale_chall,readability,2022-11-30,83,42,41,13.402120596055424,13.839492826994112,0.17255194232089985,0.01801725582235143,0.21620706986821714,-0.24124744745891324,0.06607040101258538,-0.3707454334435806,-0.11174946147424591,0.0002608456290162821,0.0006086168462276498,0.007303402154731797,0.0032907568007763087,0.039489081609315704,-0.07009519779952697,0.08470200210899057,0.04232581828113791,0.22885330108818314,-0.406226651851701,0.4908782884139768,0.8532703086557742,0.01862587266857908,0.22351047202294894,0.921804445388104,monthly_segmented_wls_hac,6,0.8532703086557742,0.0009129597015569873
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,em_dash_per_1k_words,punctuation,2022-11-30,83,42,41,0.14977279986051814,0.23065658699086858,0.15714445705328414,-0.00041657597912813976,-0.004998911749537677,-0.05138279270537721,0.029290082606872915,-0.10879135461484812,0.0060257692040937005,0.07938378890123551,0.008593387336723692,0.1031206480406843,0.001894380028965488,0.022732560347585855,0.058564829759416015,0.14767646632195258,0.656215624619317,0.14466027484429664,0.37268148592449557,0.9397497633141385,5.7262446637163995e-06,0.008176811357595551,0.09812173629114662,0.5370431187388434,monthly_segmented_wls_hac,6,5.7262446637163995e-06,0.07938378890123551
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,83,42,41,0.26166642467339835,0.4891412139631131,0.13694316799295253,0.00230928464442802,0.027711415733136242,-0.05214160992261352,0.027888899833529483,-0.10680385359633131,0.0025206337511042703,0.06153678024768898,0.009060047881830229,0.10872057458196274,0.0015769638046721315,0.018923565656065577,0.0716303858960742,0.14581076326785128,0.7939101758443167,0.1381855402749222,0.5230665169054691,1.0647538347831642,9.178644982638991e-09,0.011369332526258248,0.13643199031509898,0.7764630872274874,monthly_segmented_wls_hac,6,9.178644982638991e-09,0.06153678024768898
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,83,42,41,0.4039237271715216,0.6718767610737204,0.13356982617657095,0.0012620151793593431,0.015144182152312117,-0.021881242458830455,0.03070589585720854,-0.08206479833895919,0.038302313421298285,0.4760888553869937,0.011354410934891462,0.13625293121869753,0.0017148342918422291,0.02057801150210675,0.09592002867456832,0.17658583376282677,1.020087658410064,0.15406182736888424,0.718126476767051,1.3220488400530772,3.5608353512136785e-11,0.012616426114250805,0.15139711337100967,0.7780136475275667,monthly_segmented_wls_hac,6,3.5608353512136785e-11,0.4760888553869937
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,flesch_kincaid_grade,readability,2022-11-30,83,42,41,15.271054113774055,15.746947933382202,0.6592574382586626,0.0031798490527419508,0.038158188632903406,0.010518760352594025,0.06916371127571906,-0.12504211374781532,0.14607963445300337,0.8791199253726054,0.017564877164271436,0.21077852597125724,0.004308262530716463,0.051699150368597555,0.10944819124880603,0.31210886069370847,0.319721119154908,0.07842027615972558,0.16601737788184584,0.47342486042797016,4.561635825051855e-05,0.020744726217013388,0.24893671460416067,0.6003110706448433,monthly_segmented_wls_hac,6,0.00031931450775362984,0.8791199253726054
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,flesch_reading_ease,readability,2022-11-30,83,42,41,22.855044605515474,18.045802803630416,3.064147952976034,-0.10298316422871544,-1.2357979707445852,0.9863586812728453,0.46355820889764837,0.07778459183345454,1.894932770712236,0.033353754483421455,-0.11316679802433136,-1.3580015762919762,0.030357254909882482,0.3642870589185898,-2.0720042117724122,-0.6439989408115403,-0.44319060212906036,0.11888690249593802,-0.6762089310210989,-0.2101722732370219,0.00019313274214763308,-0.21614996225304678,-2.5937995470365616,0.8849528135991619,monthly_segmented_wls_hac,6,0.0005369766026835052,0.07782542712798339
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,gunning_fog,readability,2022-11-30,83,42,41,18.501577259410062,19.10853709631431,0.7787894145438572,0.003848666530624019,0.046183998367488224,0.051869273224594004,0.08734541726471544,-0.11932774461424825,0.22306629106343626,0.5526185916307403,0.020832969400079726,0.2499956328009567,0.005655889125658478,0.06787066950790174,0.11696912056546932,0.38302214503644416,0.3210054324472053,0.08714893685047595,0.15019351622027247,0.4918173486741382,0.00023013282972150222,0.024681635930703744,0.2961796311684449,0.6148265852758291,monthly_segmented_wls_hac,6,0.0005369766026835052,0.6447216902358638
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,list_of_three_per_1k_words,syntax,2022-11-30,83,42,41,5.252872011834259,5.965067803994596,0.45145815259913896,0.021573484745759985,0.2588818169491198,-0.2420018166132647,0.09735268924946594,-0.4328130875422179,-0.051190545684311445,0.01292512543318295,0.0035261164650562324,0.04231339758067479,0.005619861541672018,0.06743833850006423,-0.08986574587945109,0.17449254104080067,0.09372606815729811,0.14937893603605917,-0.1990566464733779,0.3865087827879741,0.530371957811081,0.025099601210816218,0.3011952145297946,0.6731595790579616,monthly_segmented_wls_hac,6,0.530371957811081,0.0258502508663659
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,marker_verbs_total_per_1k_words,verbs,2022-11-30,83,42,41,0.3669671857688921,1.0313766316498434,0.15659818454726945,0.004723655175966018,0.056683862111592216,0.062067744235944494,0.09954666519010891,-0.13304371953666896,0.257179208008558,0.5329533725091085,0.020059602412510952,0.24071522895013142,0.005789011119748588,0.06946813343698305,0.10455768741364463,0.3768727704866182,1.5371521045792909,0.443607527365772,0.6676813509423776,2.406622858216204,0.0005300003136050775,0.02478325758847697,0.2973990910617237,0.8561850913949212,monthly_segmented_wls_hac,6,0.00070666708480677,0.699914033189597
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,marker_words_total_per_1k_words,marker_words,2022-11-30,83,42,41,3.9687388996234185,5.787067616831442,0.4707227048028959,0.011326310760487842,0.1359157291258541,-0.1393226263334636,0.1842767728574015,-0.5005051011339705,0.22185984846704332,0.44961865798196765,0.07425824785287134,0.8910989742344562,0.00789331212099253,0.09471974545191036,0.7054482731487117,1.0767496753202004,1.893044387156942,0.20122196037170553,1.4986493448283988,2.2874394294854845,5.069068743795094e-21,0.08558455861335919,1.0270147033603103,0.9229707420701778,monthly_segmented_wls_hac,6,2.0276274975180376e-20,0.44961865798196765
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,smog_index,readability,2022-11-30,83,42,41,16.32140292788982,16.620653130915578,0.5648762813555984,0.00046324240193955515,0.0055589088232746615,0.08790969442090768,0.06156075714197432,-0.032749389577361995,0.20856877841917737,0.15328749523933685,0.009175082748004909,0.11010099297605891,0.003932471031102259,0.0471896523732271,0.017609274324533783,0.20259271162758402,0.19491169413563786,0.08353980142338545,0.031173683345802353,0.3586497049254733,0.019639767534032487,0.009638325149944465,0.11565990179933358,0.3871691827433895,monthly_segmented_wls_hac,6,0.03436959318455685,0.2146024933350716
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,verb_align_per_1k_words,verbs,2022-11-30,83,42,41,0.021671841143516606,0.08762442844117066,0.019978471426936456,0.0004092002491927769,0.004910402990313323,-0.005547725610625729,0.010936294791384773,-0.02698286340173988,0.015887412180488426,0.6119608079733292,0.0025776278683750297,0.030931534420500357,0.0005934183108610326,0.007121019730332391,0.01697433574904887,0.04488873309195184,1.5482432944692741,0.35643466300085924,0.84963135498759,2.246855233950958,1.4010630222719119e-05,0.0029868281175678066,0.03584193741081368,0.6086894721304059,monthly_segmented_wls_hac,6,2.8021260445438238e-05,0.699914033189597
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,verb_exhibit_per_1k_words,verbs,2022-11-30,83,42,41,0.12549775731978424,0.2542625761876534,0.06172187305712639,0.0010776578000529283,0.012931893600635139,0.01121106298088572,0.025259665741374723,-0.038297881872208735,0.060720007833980176,0.6571636210141851,0.0026150479709340867,0.03138057565120904,0.0012416648261148748,0.014899977913378498,0.0021766189409871857,0.060584532361430896,0.5084190433132982,0.24140514821363074,0.03526495281458206,0.9815731338120145,0.035197227958174114,0.003692705770987015,0.04431246925184418,0.5314941810852696,monthly_segmented_wls_hac,6,0.035197227958174114,0.699914033189597
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,verb_underscore_per_1k_words,verbs,2022-11-30,83,42,41,0.03447981078775285,0.2664531230802016,0.027080638803971116,0.000364332397454675,0.0043719887694561,0.010252307491510002,0.026599211767813803,-0.041882147573405054,0.06238676255642506,0.699914033189597,0.00969926033325572,0.11639112399906863,0.0015039242927169434,0.018047091512603322,0.08101882463436613,0.15176342336377113,4.297946028584857,0.6664204505381494,2.991761945530085,5.60413011163963,1.1236725175945535e-10,0.010063592730710395,0.12076311276852474,0.8846765344554947,monthly_segmented_wls_hac,6,4.494690070378214e-10,0.699914033189597
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,word_across_per_1k_words,marker_words,2022-11-30,83,42,41,0.8868815615813975,1.4149488316305625,0.22960059808109837,0.0025838868013453344,0.031006641616144012,-0.16618560697620338,0.08020610717138407,-0.3233895770321161,-0.008981636920290609,0.0382671237961649,0.02937050831458877,0.35244609977506525,0.003471798037302693,0.04166157644763231,0.27078940993770595,0.43410278961242466,1.53503998996804,0.18145238643026887,1.1793933125647134,1.8906866673713674,2.6797457981859834e-17,0.031954395115934106,0.3834527413912093,0.8444444741184807,monthly_segmented_wls_hac,6,3.572994397581311e-17,0.0765342475923298
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,word_particularly_per_1k_words,marker_words,2022-11-30,83,42,41,0.26166642467339835,0.4891412139631131,0.13694316799295253,0.00230928464442802,0.027711415733136242,-0.05214160992261352,0.027888899833529483,-0.10680385359633131,0.0025206337511042703,0.06153678024768898,0.009060047881830229,0.10872057458196274,0.0015769638046721315,0.018923565656065577,0.0716303858960742,0.14581076326785128,0.7939101758443167,0.1381855402749222,0.5230665169054691,1.0647538347831642,9.178644982638991e-09,0.011369332526258248,0.13643199031509898,0.7764630872274874,monthly_segmented_wls_hac,6,9.178644982638991e-09,0.08204904033025197
medarxiv,0,"sars, sars cov, vaccine, vaccination, hiv, epidemic, antibody",30109,0.3671336771896453,word_while_per_1k_words,marker_words,2022-11-30,83,42,41,0.8654637061847126,1.0289617212898075,0.28370828000441817,-0.0007615899385848226,-0.009139079263017871,-0.12900737138211987,0.045574618948225634,-0.21833362452064212,-0.03968111824359763,0.004644850093433215,0.01644924416933943,0.19739093003207314,0.0019273839517211782,0.02312860742065414,0.15205885948759104,0.24272300057655527,0.6957531518960222,0.08152249705328994,0.5359690576715739,0.8555372461204706,1.4077178428791415e-17,0.01568765423075461,0.18825185076905532,0.6321309531265389,monthly_segmented_wls_hac,6,2.815435685758283e-17,0.01857940037373286
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,automated_readability_index,readability,2022-11-30,83,42,41,18.00205260820606,18.694270869183804,0.5339254359533994,0.020523915593798903,0.24628698712558683,-0.4721403183676509,0.25096877571248166,-0.964039118764115,0.01975848202881314,0.05993504283982281,0.014089874368062527,0.16907849241675033,0.009110107580797448,0.10932129096956937,-0.045191237883605656,0.38334822271710634,0.3166706079751319,0.20475010855094541,-0.08463960478472113,0.717980820734985,0.1219549099000493,0.03461378996186143,0.41536547954233716,0.6884669794333829,monthly_segmented_wls_hac,6,0.21342109232508627,0.06992421664645994
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,avg_syllables_per_word,readability,2022-11-30,83,42,41,2.049943965496481,2.082636587602774,0.01639839037437962,3.73794506780517e-05,0.0004485534081366204,-0.019466244964684243,0.007114569899403971,-0.03341080196751603,-0.00552168796185246,0.0062170263536386414,0.0023481139243600527,0.028177367092320632,0.00029322447281950915,0.00351869367383411,0.021280727491605776,0.03507400669303548,1.7183007873958258,0.214575552447612,1.2977327045985063,2.138868870193145,1.166783238679793e-15,0.0023854933750381046,0.028625920500457255,0.8262668479817977,monthly_segmented_wls_hac,6,8.167482670758552e-15,0.021759592237735246
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,clause_depth,syntax,2022-11-30,83,42,41,11.945750260758901,11.804849524667507,0.22483417357666946,0.006585149351528979,0.07902179221834775,0.07911944014901562,0.08679216607279044,-0.09099320535365366,0.2492320856516849,0.361981133191926,-0.022934249460254616,-0.2752109935230554,0.0026755607669357276,0.03210672920322873,-0.3381401827613837,-0.2122818042847271,-1.2240621127339755,0.14280182008132405,-1.5039536800933706,-0.9441705453745804,1.0192037596207837e-17,-0.016349100108725638,-0.19618920130470766,0.4780805436249338,monthly_segmented_wls_hac,6,2.0384075192415674e-17,0.361981133191926
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,dale_chall,readability,2022-11-30,83,42,41,14.100473689413176,14.386351643427261,0.10098215858607214,0.0038039602536597407,0.045647523043916886,-0.17943020272972943,0.06332727400267096,-0.3035516597749645,-0.05530874568449434,0.004605866311170811,0.01471164742883957,0.17653976914607483,0.0021881982572085315,0.02625837908650238,0.12507334613653015,0.2280061921556195,1.748227326667821,0.2600298850229177,1.238568752022902,2.25788590131274,1.7780256938668153e-11,0.01851560768249931,0.22218729218999173,0.8786423539300765,monthly_segmented_wls_hac,6,6.223089928533853e-11,0.021759592237735246
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,em_dash_per_1k_words,punctuation,2022-11-30,83,42,41,0.11217394116912127,0.2071455491139857,0.19589272996717375,-0.0019460187077734558,-0.02335222449328147,-0.036977851040643446,0.03635914899937169,-0.10824178307941196,0.03428608099812507,0.3091456248918148,0.011135035510369477,0.13362042612443373,0.0018905671947264328,0.022686806336717193,0.08915428570446803,0.17808656654439942,0.6821101842157432,0.11581239559282716,0.455117888853802,0.9091024795776844,3.866968858437026e-09,0.009189016802596022,0.11026820163115227,0.5325109520394777,monthly_segmented_wls_hac,6,3.866968858437026e-09,0.3091456248918148
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,83,42,41,0.20654151454341058,0.370849649998106,0.09286595518226282,-0.0007908456251220155,-0.009490147501464187,-0.014231352912921394,0.02962004679208625,-0.07228664462541044,0.043823938799567655,0.6308978135838121,0.010149498030853087,0.12179397637023705,0.0015461272301668042,0.01855352676200165,0.08542906391671382,0.15815888882376028,1.311502973626867,0.1997882509859257,0.9199180016944527,1.7030879455592813,5.222002055619357e-11,0.009358652405731072,0.11230382886877287,0.7091246219223843,monthly_segmented_wls_hac,6,5.222002055619357e-11,0.6308978135838121
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,83,42,41,0.3952367446640703,0.6805740119049897,0.13208554548800636,-0.00014430440168164071,-0.0017316528201796887,0.0414299019567102,0.07819549000911286,-0.111833258461151,0.1946930623745714,0.5962334788366246,0.01251737580000797,0.15020850960009563,0.002967056265825508,0.03560467518990609,0.0804233462278797,0.21999367297231157,1.1372062631465976,0.2695576950404393,0.6088731808673364,1.6655393454258585,2.456211295838709e-05,0.01237307139832633,0.14847685677991596,0.6736961838322022,monthly_segmented_wls_hac,6,2.456211295838709e-05,0.5962334788366246
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,flesch_kincaid_grade,readability,2022-11-30,83,42,41,15.940421046954855,16.434665969853814,0.4625391391688148,0.019026546076186167,0.228318552914234,-0.40794806189505683,0.18826952482407616,-0.776956330550246,-0.03893979323986757,0.03024781602876329,0.004715656414785219,0.056587876977422624,0.007438280736648626,0.08925936883978351,-0.11836048594855306,0.23153623990339833,0.12234181323360295,0.1929768992094011,-0.2558929092168232,0.5005765356840292,0.526099560518729,0.023742202490971386,0.2849064298916566,0.5881355066547372,monthly_segmented_wls_hac,6,0.5658460407051107,0.05293367805033576
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,flesch_reading_ease,readability,2022-11-30,83,42,41,17.570811866819557,13.743916355797817,1.9717434287946913,-0.08048414508491647,-0.9658097410189976,2.3417213648787,0.9860248556451106,0.40911264781428325,4.274330081943116,0.017553177747975494,-0.12973890372162644,-1.5568668446595173,0.038024809518820084,0.456297714225841,-2.451210364542166,-0.6625233247768689,-0.7895889606748763,0.2314184023956766,-1.2431690293704025,-0.33600889197935013,0.0006449897918152495,-0.2102230488065429,-2.522676585678515,0.7854577629920642,monthly_segmented_wls_hac,6,0.001504976180902249,0.04095741474527615
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,gunning_fog,readability,2022-11-30,83,42,41,19.23766555197062,19.815533909457557,0.5075807081999393,0.02078798615615802,0.24945583387389622,-0.3867313637875682,0.19028646244935482,-0.7596928301883037,-0.013769897386832763,0.042116815603778605,0.00447639192095603,0.05371670305147236,0.007796148192098513,0.09355377830518215,-0.12964870242668466,0.23708210852962938,0.10582889023101526,0.18431310881959428,-0.2554248030553896,0.4670825835174201,0.5658460407051107,0.02526437807711405,0.3031725369253686,0.6085363525122569,monthly_segmented_wls_hac,6,0.5658460407051107,0.05896354184529005
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,list_of_three_per_1k_words,syntax,2022-11-30,83,42,41,5.76622513742662,6.135617996824576,0.5827410103348094,-0.002561769193146363,-0.030741230317756354,-0.22377040817319038,0.15981206234390863,-0.5370020503672512,0.08946123402087053,0.16145051643366176,0.029943654238457733,0.35932385086149277,0.009257585640787975,0.1110910276894557,0.1415854365901596,0.5770622651328259,0.6166098566755169,0.19063533494172513,0.24296460018973567,0.9902551131612981,0.0012185622104098712,0.02738188504531137,0.32858262054373644,0.3446515872696141,monthly_segmented_wls_hac,6,0.0012185622104098712,0.3229010328673235
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,marker_verbs_total_per_1k_words,verbs,2022-11-30,83,42,41,0.3926952663107473,1.202065203708907,0.1770792670395194,0.004216801896299257,0.05060162275559109,0.14649446383460019,0.12320394880612309,-0.09498527582540106,0.38797420349460143,0.23442379745618316,0.022689973170535158,0.2722796780464219,0.005228760989462468,0.06274513187354962,0.14929921957426462,0.3952601365185791,1.5376146660108791,0.3543335870005977,0.8431208354897075,2.2321084965320503,1.4283649225912624e-05,0.026906775066834414,0.32288130080201294,0.8490533347158686,monthly_segmented_wls_hac,6,1.9044865634550164e-05,0.46884759491236633
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,marker_words_total_per_1k_words,marker_words,2022-11-30,83,42,41,4.329328071896391,6.49241244026551,0.6315176465914825,0.02651033756001208,0.31812405072014494,-0.6119868327591835,0.17563083030246412,-0.9562232601520132,-0.26775040536635386,0.0004930448258943937,0.07884374181135621,0.9461249017362745,0.009609124079512203,0.11530948895414643,0.7201183033861476,1.1721315000864017,1.4981765067735406,0.18259107972122604,1.1402979905199375,1.8560550230271438,2.304154333602805e-16,0.10535407937136829,1.2642489524564193,0.9008762210294088,monthly_segmented_wls_hac,6,9.21661733441122e-16,0.0009860896517887873
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,smog_index,readability,2022-11-30,83,42,41,16.750973203045163,17.061336121984922,0.3744334153470182,0.01510117881377724,0.18121414576532688,-0.22920576404557869,0.13318972863515646,-0.49025763217048535,0.031846104079327975,0.08526957112346312,-0.004215105588613044,-0.05058126706335653,0.005569882469653558,0.0668385896358427,-0.1815849027496082,0.08042236862289515,-0.1350874814858036,0.17850594230191205,-0.4849591283975512,0.21478416542594397,0.4491892146665885,0.010886073225164196,0.13063287870197035,0.4393771237765295,monthly_segmented_wls_hac,6,0.5658460407051107,0.08526957112346312
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,verb_align_per_1k_words,verbs,2022-11-30,83,42,41,0.013477883695001311,0.06005297476998435,0.026966006083058287,8.978343444978109e-05,0.001077401213397373,0.008432023160793833,0.015781557263917043,-0.02249982907648357,0.039363875398071235,0.5931367486644354,0.0016680783132070774,0.02001693975848493,0.0005805844702511554,0.006967013643013865,0.006361593018177754,0.0336722864987921,0.7423027235412815,0.25836282991091414,0.23591157691588968,1.248693870166673,0.0040646305974854175,0.0017578617476568584,0.0210943409718823,0.4882511532345448,monthly_segmented_wls_hac,6,0.0040646305974854175,0.6987366686017706
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,verb_exhibit_per_1k_words,verbs,2022-11-30,83,42,41,0.16503192933662275,0.4650067799082116,0.1065343193599909,-0.00015123027535165684,-0.001814763304219882,0.05835762720803406,0.029753495568212326,4.0775894337902185e-05,0.11667447852173021,0.04983582365146529,0.011604072658671355,0.13924887190405627,0.0013151212866825903,0.015781455440191085,0.10831721924128174,0.1701805245668308,1.3070799413803864,0.14813494407247163,1.016735450998342,1.5974244317624309,1.1086136596211756e-18,0.011452842383319698,0.13743410859983637,0.7930005588625291,monthly_segmented_wls_hac,6,4.4344546384847026e-18,0.19934329460586117
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,verb_underscore_per_1k_words,verbs,2022-11-30,83,42,41,0.0349175563658862,0.22599880692996477,0.04247859906101014,0.001787367015938379,0.02144840419126055,-0.012282743260808728,0.03173619027652486,-0.07448567620279746,0.049920189681180005,0.6987366686017706,0.006404087209157555,0.07684904650989066,0.0012702598608381455,0.015243118330057745,0.046972534582977475,0.10672555843680384,1.809123846092847,0.3588423033482043,1.1057929315303665,2.512454760655327,4.617598077021919e-07,0.008191454225095934,0.0982974507011512,0.8203393355655286,monthly_segmented_wls_hac,6,9.235196154043838e-07,0.6987366686017706
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,word_across_per_1k_words,marker_words,2022-11-30,83,42,41,0.9423488582495081,1.5912097169559614,0.29381416335463895,0.01185063078899709,0.1422075694679651,-0.44729866452351635,0.11989454674186323,-0.6822919761375683,-0.21230535290946442,0.0001908974211803669,0.02843264317085146,0.34119171805021753,0.0055416217535329635,0.06649946104239557,0.21085277440712222,0.4715306616933128,1.1612500709790257,0.22633170669219757,0.7176399258623185,1.6048602160957328,2.8859902079014375e-07,0.04028327395984855,0.4833992875181826,0.7683692057354999,monthly_segmented_wls_hac,6,3.8479869438685835e-07,0.0007635896847214676
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,word_particularly_per_1k_words,marker_words,2022-11-30,83,42,41,0.20654151454341058,0.370849649998106,0.09286595518226282,-0.0007908456251220155,-0.009490147501464187,-0.014231352912921394,0.02962004679208625,-0.07228664462541044,0.043823938799567655,0.6308978135838121,0.010149498030853087,0.12179397637023705,0.0015461272301668042,0.01855352676200165,0.08542906391671382,0.15815888882376028,1.311502973626867,0.1997882509859257,0.9199180016944527,1.7030879455592813,5.222002055619357e-11,0.009358652405731072,0.11230382886877287,0.7091246219223843,monthly_segmented_wls_hac,6,1.0444004111238714e-10,0.6308978135838121
medarxiv,1,"diabetes, gwas, genome wide, kidney, prs, type diabetes, traits",13512,0.1647583860701613,word_while_per_1k_words,marker_words,2022-11-30,83,42,41,0.7082976787915531,0.9958303201634128,0.20595792469090052,0.005362882548236066,0.06435459057883279,-0.10743076880814911,0.04535684430731886,-0.19633018365049407,-0.01853135396580416,0.017857098719860652,0.008082830921255706,0.09699397105506848,0.003175651246232515,0.03810781495479018,0.02230265374367972,0.17168528836645724,0.47094070888816736,0.18502718461541107,0.10828742704196165,0.8335939907343731,0.010919907445106906,0.013445713469491773,0.16134856163390127,0.6252586638274626,monthly_segmented_wls_hac,6,0.010919907445106906,0.023809464959814203
medarxiv,2,"coronary, cvd, asthma, ischemic, atrial, ventricular, heart failure",10448,0.1273975442318713,automated_readability_index,readability,2022-11-30,83,42,41,16.922478341505652,17.064974482658172,0.49648532974087006,0.018158469651784973,0.2179016358214197,-1.062774934819334,0.10283187773948228,-1.2643254151887193,-0.8612244544499488,4.890410111621058e-25,0.02508528898596918,0.30102346783163014,0.007299046365034988,0.08758855638041986,0.1293498973260072,0.472697038337253,0.606308887291278,0.17641720939898636,0.26053115686926465,0.9520866177132911,0.0005886519810458333,0.04324375863775415,0.5189251036530498,0.6941179197162839,monthly_segmented_wls_hac,6,0.0010301409668302083,3.42328707813474e-24
medarxiv,2,"coronary, cvd, asthma, ischemic, atrial, ventricular, heart failure",10448,0.1273975442318713,avg_syllables_per_word,readability,2022-11-30,83,42,41,2.0210215219330974,2.0545073459126004,0.022691590305619787,-0.00026636090158108376,-0.003196330818973005,-0.009901252903984803,0.0061169879928946475,-0.021890549370058313,0.0020880435620887067,0.10552293232632487,0.0026568834668586894,0.03188260160230427,0.0003419907952100763,0.004103889542520916,0.023838978098963275,0.039926225105645266,1.4050404212704406,0.1808550871599576,1.0505644504369236,1.7595163921039574,7.918676149447918e-15,0.0023905225652776055,0.028686270783331268,0.808697060225372,monthly_segmented_wls_hac,6,5.543073304613543e-14,0.12311008771404568
medarxiv,2,"coronary, cvd, asthma, ischemic, atrial, ventricular, heart failure",10448,0.1273975442318713,clause_depth,syntax,2022-11-30,83,42,41,12.113306929097122,11.980611631783262,0.607658806391725,0.006192874469599338,0.07431449363519205,0.04395148141309968,0.10840281436084989,-0.1685180347341661,0.25642099756036546,0.6851497451056427,-0.01994770608178041,-0.23937247298136494,0.004086696833934353,0.049040362007212235,-0.33549158251550093,-0.14325336344722897,-0.3939257860883437,0.08070377898152034,-0.5521051928921237,-0.23574637928456388,1.0547868618592386e-06,-0.013754831612181074,-0.1650579793461729,0.3182063588742303,monthly_segmented_wls_hac,6,2.1095737237184772e-06,0.6851497451056427
